functional_url,bullet_points,ASIN,Manufacturer,Product_Description
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3TVDK6/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1690269930&sprefix=ba%2Caps%2C283&sr=8-17,"['Care Instructions: Hand Wash Only', 'COMPATIBLE WITH 15.6 INCH LAPTOP”: The Northzone Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 499g', 'HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items', 'CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use', 'CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.', 'HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop.']",B0BL3TVDK6,Northzone,"NORTHZONE BACKPACK If you carry your laptop to and from work, then this laptop bag from Northzone will definitely make travelling easier. Compatibility This backpack can fit a 38.1 cm laptop comfortably. Compartments This bag has three spacious compartments to store the laptop, charger, external devices, and other accessories with ease. Pockets The two mesh pockets on either sides of this black and blue backpack allow you to store a water bottle, ID card and other knick-knacks, so you can access them easily."
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1690269930&sprefix=ba%2Caps%2C283&sr=8-18,"['Material: Water Resistant Light-Weight Polyester<br>', 'Compartments: 2 with padding; Laptop Size: 15.6 inch and below<br>', 'Dimensions: LxWxH - 12.5 x 7.5 x 19 inches<br>', 'Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders<br>', 'Closure Type: Zipper<br>']",B09TPX22NF,ADISA,None
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1690269930&sprefix=ba%2Caps%2C283&sr=8-19,"['Slim, compact & sturdy: Minimal and compact design for professionals: Joint material design, durable, water-resistant polyester material. The padded shoulder straps, handle, and back panel provides protection and all-day comfort', 'Smooth zippers that never jam or break', 'Style meets Function: Minimal & compact design, stores and protects laptops up to 15.6-inches. Ideal for students and professionals looking for a stylish and compact backpack for daily use', ""Spacious storage with easy organization: Inside, you'll find a laptop sleeve, a tablet pocket, a roomy front workstation, and two side pockets for quick access to your other essentials"", 'The padded shoulder straps, handle, and back panel provides protection and all-day comfort.']",B08R7RPVJF,"‎Lenovo, #43/3, Maruthi Mandira, Arisina Kunta, Next to Holiday Plam Hotel, Nelamangala, Bangalore 562123, India",None
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1690269930&sprefix=ba%2Caps%2C283&sr=8-20,"['Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children.', 'Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH)', 'Number of compartments: 1; Compatible Laptop Size : 15.4', 'Warranty Type: Manufacturer; 1 Year from the date of purchase', 'Pocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper']",B019HA8AYG,No,None
https://www.amazon.in/WALKENT-Pockets-Waterproof-Backpack-Mystic/dp/B0C7KRXFG7/ref=sr_1_21_sspa?crid=2M096C61O4MLT&keywords=bags&qid=1690269930&sprefix=ba%2Caps%2C283&sr=8-21-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,"['Care Instructions: Wipe with Damp Cloth', 'Made with high-quality waterproof and scratch-resistant cotton canvas material for durability', 'Features a spacious 32-liter capacity with a cushioned laptop compartment and organizer pockets for easy storage and organization', 'Equipped with front pockets and a side bottle pocket for added convenience on the go', 'Comes with cushioned shoulder straps for comfortable carrying, making it suitable for both men and women', 'Boasts a stylish and trendy design, making it the best premium option for office and college use']",B0C7KRXFG7,Walkent OEM,"TheWALKENT MYSTIC Laptop Bagis your perfect companion for all your daily adventures! This stylish and durable backpack is designed to keep up with your busy lifestyle, whether you're heading to the office or hitting the books at college.Here are the features that make the Mystic stand out:◾Made with waterproof and scratch-resistant cotton canvas material, so your belongings stay safe and dry no matter the weather◾ With a spacious 32-liter capacity, the Mystic can easily carry all your essentials and more, making it perfect for daily use or even short trips◾ Cushioned shoulder straps and a padded laptop compartment ensure that your back and devices stay comfortable and protected throughout the day◾ Multiple organizer pockets inside the bag keep your belongings neatly organized and easily accessible, so you never have to rummage through your bag to find what you need◾ The drawstring and flap closure add an extra layer of security and keep your items tightly securedWhether you're a man or woman, the Mystic's stylish and minimalist design makes it a versatile choice for any occasion. Don't settle for a basic backpack -choose the Walkent Mystic for a premium and stylish option that meets all your needs!"
https://www.amazon.in/WALKENT-Waterproof-Polyester-Material-Hazel/dp/B0C7KP5BT4/ref=sr_1_22_sspa?crid=2M096C61O4MLT&keywords=bags&qid=1690269930&sprefix=ba%2Caps%2C283&sr=8-22-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,"['Care Instructions: Wipe with Damp Cloth', 'Waterproof and scratch-resistant Special & New Silk Polyester outer material that ensures your belongings stay safe and dry in all weather conditions', 'With a 20-liter capacity and weighing only 800 grams, the Hazel bag is perfect for everyday use at the office, college, or on the go', 'The cushioned shoulder straps and laptop compartment provide maximum comfort and protection for your device during transport', 'The side bottle pocket and organizer pockets inside the bag ensure that your essentials are always within reach and organized', 'With its stylish design and latest fashion appeal, the Hazel bag is the perfect blend of functionality and style for men and women alike']",B0C7KP5BT4,Walkent OEM,"Looking for a stylish and practical laptop bag? Look no further thanWALKENT'S HAZEL laptop bag! Our Hazel bag features a sleek and modern design, while still providing all the functionality you need to stay organized and comfortable throughout your day.Here are some of its key features:✅ Waterproof and scratch resistantSpecial New Silk Polyesterouter material that keeps your belongings safe from the elements✅ A spacious 20-liter capacity and lightweight 800-gram design make this bag perfect for daily use, whether you're commuting to work or heading to class✅ Side bottle pocket for easy access to your drink, as well as front pockets and organizer pockets inside the bag to keep all of your essentials at hand✅ Cushioned shoulder straps and laptop compartment keep you comfortable and your laptop protected✅ Trolley strap allows you to attach the Hazel to your luggage for easy transportationDon't settle for a boring, uninspired laptop bag. Upgrade to Walkent's Hazel bag and enjoy both style and functionality. It's the perfect choice for anyone looking for a premium quality laptop bag for office or college use, whether you're a man or a woman."
https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BWNBQXDZ/ref=sr_1_1_sspa?crid=2M096C61O4MLT&keywords=bags&qid=1690269962&sprefix=ba%2Caps%2C283&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,"['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality robust material', 'Padded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty']",B0BWNBQXDZ,Acefour Accessories Pvt. Ltd.,None
https://www.amazon.in/COSMUS-Eternal-Backpack-Polyester-15-6-inch/dp/B09SWWYR66/ref=sr_1_2_sspa?crid=2M096C61O4MLT&keywords=bags&qid=1690269962&sprefix=ba%2Caps%2C283&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,"['Useful for 15 Inch Laptop ensures you to carry your laptop with ease <br>', '1 Compartments with a padded laptop section, and 1 outer mesh pockets <br>', 'Lightweight Durable Laptop Backpack, carry all day comfortably <br>', '20L capacity : Weight: 380gm Dimension: 18x12x5.5 inches; 12 Months Warranty on Manufacturing Defects <br>', 'Water Resistance Level: Water Resistant; Strap Type: Shoulder Strap; Special Features: Laptop Compartment; Age Range Description: Adult; Pattern Name: Solid; Style Name: Casual <br>']",B09SWWYR66,COSMUS BAGS PVT.LTD.,"Cosmus Eternal Laptop Backpack For 15 Inch Laptop, you get an awesome companion for your laptop. It is designed with 1 large compartments which include a laptop slot, a phone slot, one front large zipper pocket. It gives durable performance.Buy Laptop Backpack For 15 Inch Laptop which is one of the best backpack out there in the market. Use Cosmus Eternal Laptop Backpack For 15 Inch Laptop which comes with 1 compartments to hold all your daily items. It is designed with 1 mesh pockets on both sides and one front pocket"
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1690269962&sprefix=ba%2Caps%2C283&sr=8-3,"['Laptop Compatibility: No, Strap Type: Adjustable, Trolley Support: No. With Rain Cover : No', 'Outer Material: Polyester, Color: Black', 'Water Resistance: Water resistant , not Waterproof', 'Capacity: 32 liters; Dimensions: 31.5 x 22 x 49.5 Centimeters', 'Number of Wheels: 0, Number of compartments: 3', 'Warranty type: Manufacturer; 1 year International warranty valid for 1 year from the original date of', 'Mesh pockets on both sides to accommodate your sipper or bottle and umbrella', 'Mesh Padding on back & shoulder strap to provide comfort & better back support']",B07CJCGM1M,‎Samsonite,None
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1690269962&sprefix=ba%2Caps%2C283&sr=8-4,"['Care Instructions: Hand Wash Only', 'Combination of functional & safety features in stylish design, Soft mesh back with 8 mm foam padded 2 Main Compartment, 1 Slip In Pocket inside the bag, Printed Design, Mesh bottle holder on the side,', 'Water Resistance Level: Not Water Resistant', 'Size: 35 x 13 x 46 cms']",B08Z1HHHTD,VIP Industries Ltd,"Ideal for a college student who does not carry a lot of books or laptop to college. Very stylish, slim and feature loaded Backpack"
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1690269962&sprefix=ba%2Caps%2C283&sr=8-5,"['30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.', 'Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.', 'Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.', 'Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks', '1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty', 'Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.']",B084JGJ8PF,"‎Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039",None
